1,0117279208_03Consolidation_0.png,1,0.0208333333333
2,032000083_03Consolidation_0.png,1,0.0208333333333
3,032000453_03Consolidation_0.png,1,0.0208333333333
4,034000472_03Consolidation_0.png,1,0.0208333333333
5,0121056435_01Nodule_0.png,0,0.0416666666667
6,0121114641_01Nodule_0.png,0,0.0416666666667
7,0123263068_01Nodule_0.png,0,0.0416666666667
8,014000006_01Nodule_0.png,0,0.0416666666667
9,0142456917_01Nodule_0.png,0,0.0416666666667
10,0143392496_01Nodule_0.png,0,0.0416666666667
11,0143773792_01Nodule_0.png,0,0.0416666666667
12,021000222_01Nodule_0.png,0,0.0416666666667
13,021000875_01Nodule_0.png,0,0.0416666666667
14,0143867921_03Consolidation_0.png,1,0.0416666666667
15,021000030_03Consolidation_0.png,1,0.0416666666667
16,021000081_03Consolidation_0.png,1,0.0416666666667
17,021000142_03Consolidation_0.png,1,0.0416666666667
18,021000352_03Consolidation_0.png,1,0.0416666666667
19,032000067_03Consolidation_0.png,1,0.0416666666667
20,034000128_03Consolidation_0.png,1,0.0416666666667
21,034000130_03Consolidation_2.png,1,0.0416666666667
22,034000272_03Consolidation_0.png,1,0.0416666666667
23,0117067328_01Nodule_0.png,0,0.0625
24,0117142762_01Nodule_0.png,0,0.0625
25,012000149_01Nodule_0.png,0,0.0625
26,012000398_01Nodule_0.png,0,0.0625
27,0122626750_01Nodule_0.png,0,0.0625
28,013000063_01Nodule_0.png,0,0.0625
29,0138766590_01Nodule_0.png,0,0.0625
30,014000003_01Nodule_0.png,0,0.0625
31,014000024_01Nodule_0.png,0,0.0625
32,014000439_01Nodule_0.png,0,0.0625
33,0141955651_01Nodule_0.png,0,0.0625
34,0142120915_01Nodule_0.png,0,0.0625
35,0142322122_01Nodule_0.png,0,0.0625
36,0142827362_01Nodule_0.png,0,0.0625
37,0142828473_01Nodule_0.png,0,0.0625
38,0142860446_01Nodule_0.png,0,0.0625
39,0143687637_01Nodule_0.png,0,0.0625
40,021000063_01Nodule_0.png,0,0.0625
41,021000242_01Nodule_0.png,0,0.0625
42,021000285_01Nodule_0.png,0,0.0625
43,021000297_01Nodule_0.png,0,0.0625
44,021000398_01Nodule_0.png,0,0.0625
45,021000415_01Nodule_0.png,0,0.0625
46,021000546_01Nodule_0.png,0,0.0625
47,021000569_01Nodule_0.png,0,0.0625
48,021000673_01Nodule_0.png,0,0.0625
49,021000736_01Nodule_0.png,0,0.0625
50,0111043951_03Consolidation_0.png,1,0.0625
51,0130963948_03Consolidation_0.png,1,0.0625
52,0141927726_03Consolidation_0.png,1,0.0625
